latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.378,7.351,342.9,1.6,1.2,2020-07-26,1300,A,73,6.0NRT,310,58.2,D
36.379,7.36,384.4,1.6,1.2,2020-07-26,1300,A,94,6.0NRT,311,299.7,D
36.099,3.392,351,1,1,2020-07-26,1300,A,93,6.0NRT,321.4,39.9,D
35.973,2.334,361.5,1,1,2020-07-26,1300,A,100,6.0NRT,322.1,63.9,D
35.971,2.323,343.6,1,1,2020-07-26,1300,A,85,6.0NRT,320.9,23.5,D
36.006,2.508,339.8,1,1,2020-07-26,1300,A,51,6.0NRT,325.6,13.4,D
36.481,4.958,340.8,1.2,1.1,2020-07-26,1300,A,82,6.0NRT,308.8,27.4,D
36.479,4.944,332.9,1.2,1.1,2020-07-26,1300,A,15,6.0NRT,314,12.5,D
36.491,4.956,392.3,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,318.2,239.9,D
36.489,4.943,381.7,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,321.6,176.3,D
36.49,4.456,341.4,1.1,1.1,2020-07-26,1300,A,83,6.0NRT,317.3,32.4,D
36.591,4.945,345.6,1.2,1.1,2020-07-26,1300,A,89,6.0NRT,314.6,41.6,D
36.59,4.932,362.2,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,315.2,90.9,D
36.406,2.742,344.9,1,1,2020-07-26,1300,A,86,6.0NRT,314.4,35,D
36.668,4.739,423.6,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,322,513.8,D
36.667,4.726,372.2,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,314.1,134.7,D
36.506,3.423,334.7,1,1,2020-07-26,1300,A,72,6.0NRT,317.4,16.8,D
36.679,4.749,333,1.2,1.1,2020-07-26,1300,A,40,6.0NRT,309,24.6,D
36.677,4.736,371.6,1.2,1.1,2020-07-26,1300,A,100,6.0NRT,317.2,134,D
36.676,4.724,353.7,1.2,1.1,2020-07-26,1300,A,96,6.0NRT,314.6,68.4,D
36.692,4.693,337.3,1.2,1.1,2020-07-26,1300,A,80,6.0NRT,311.5,28.1,D
36.407,2.409,365.1,1,1,2020-07-26,1300,A,100,6.0NRT,318.3,80.9,D
36.405,2.398,423.2,1,1,2020-07-26,1300,A,100,6.0NRT,327.3,406.9,D
36.416,2.407,365.7,1,1,2020-07-26,1300,A,100,6.0NRT,318.1,83.5,D
36.414,2.396,402,1,1,2020-07-26,1300,A,100,6.0NRT,321.7,249,D
36.707,4.45,333.4,1.1,1.1,2020-07-26,1300,A,58,6.0NRT,313.6,18.8,D
36.601,3.517,330.6,1.1,1,2020-07-26,1300,A,63,6.0NRT,315.2,11.3,D
36.586,3.4,345.1,1,1,2020-07-26,1300,A,88,6.0NRT,317,36.7,D
36.61,3.514,356.6,1.1,1,2020-07-26,1300,A,97,6.0NRT,317.1,62.7,D
36.608,3.502,339.1,1.1,1,2020-07-26,1300,A,81,6.0NRT,313.6,23.8,D
36.741,4.495,328.1,1.1,1.1,2020-07-26,1300,A,31,6.0NRT,312.9,13.7,D
36.43,2.044,339.7,1,1,2020-07-26,1300,A,75,6.0NRT,306.8,27.6,D
36.428,2.033,371.5,1,1,2020-07-26,1300,A,100,6.0NRT,314.2,104.5,D
36.398,1.824,340.6,1,1,2020-07-26,1300,A,81,6.0NRT,320,22.3,D
36.674,3.792,343.9,1.1,1,2020-07-26,1300,A,87,6.0NRT,315.4,35.2,D
36.44,2.053,339.2,1,1,2020-07-26,1300,A,74,6.0NRT,309.5,27.3,D
36.439,2.042,396.5,1,1,2020-07-26,1300,A,100,6.0NRT,323.2,215.7,D
36.437,2.031,391.2,1,1,2020-07-26,1300,A,100,6.0NRT,327,186.5,D
36.404,1.8,361.5,1,1,2020-07-26,1300,A,100,6.0NRT,319.4,68.7,D
36.403,1.789,344.7,1,1,2020-07-26,1300,A,86,6.0NRT,319.8,29.6,D
36.448,2.041,368.2,1,1,2020-07-26,1300,A,100,6.0NRT,319.3,91.5,D
36.446,2.029,354.7,1,1,2020-07-26,1300,A,96,6.0NRT,320.8,52.6,D
36.779,4.489,338.5,1.1,1.1,2020-07-26,1300,A,82,6.0NRT,312.2,34.5,D
36.797,3.825,329,1.1,1,2020-07-26,1300,A,40,6.0NRT,316,6.8,D
36.871,3.903,330.3,1.1,1,2020-07-26,1300,A,64,6.0NRT,313.2,13.8,D
36.869,3.891,327.4,1.1,1,2020-07-26,1300,A,46,6.0NRT,313.4,10,D
47.555,33.242,303.4,1.6,1.2,2020-07-26,1915,T,43,6.0NRT,292.8,7,N
47.653,33.326,308.3,1.5,1.2,2020-07-26,1915,T,74,6.0NRT,293.2,12.3,N
47.655,33.319,305.8,1.5,1.2,2020-07-26,1915,T,66,6.0NRT,293.2,8.6,N
47.933,32.498,311.6,1.6,1.3,2020-07-26,1915,T,83,6.0NRT,289.4,20.6,N
47.948,32.514,302.7,1.6,1.3,2020-07-26,1915,T,51,6.0NRT,288,9,N
47.944,32.493,323,1.6,1.3,2020-07-26,1915,T,100,6.0NRT,289,42.1,N
53.441,34.418,300.4,1.1,1,2020-07-26,1915,T,27,6.0NRT,288.3,5.3,N
41.45,21.944,308,1.3,1.1,2020-07-26,2050,T,73,6.0NRT,290.7,11.6,N
41.448,21.929,306.9,1.3,1.1,2020-07-26,2050,T,70,6.0NRT,290.5,10.3,N
41.661,15.564,303.5,1,1,2020-07-26,2050,T,56,6.0NRT,290,5.8,N
41.729,15.055,304.6,1.1,1,2020-07-26,2050,T,61,6.0NRT,290.7,6.7,N
42.42,19.302,300.5,1.1,1,2020-07-26,2050,T,29,6.0NRT,284.4,4.5,N
48.276,14.333,305.9,1,1,2020-07-26,2050,T,66,6.0NRT,290.9,7.3,N
53.138,8.687,300.5,1.2,1.1,2020-07-26,2055,T,29,6.0NRT,288,7.8,N
53.521,9.901,307.6,1.1,1,2020-07-26,2055,T,72,6.0NRT,287.3,10.7,N
35.379,1.282,330.5,1.9,1.3,2020-07-26,2225,T,100,6.0NRT,298.8,66.9,N
35.377,1.262,323.5,1.9,1.3,2020-07-26,2225,T,100,6.0NRT,299.1,45.4,N
35.391,1.282,327.2,1.9,1.3,2020-07-26,2225,T,100,6.0NRT,298.2,56.5,N
35.389,1.261,327.2,1.9,1.3,2020-07-26,2225,T,100,6.0NRT,299.3,56,N
35.806,-0.256,308,1.6,1.2,2020-07-26,2225,T,68,6.0NRT,295.8,13.7,N
35.815,-0.274,311,1.5,1.2,2020-07-26,2225,T,74,6.0NRT,295.8,16,N
36.339,3.113,307.6,2.6,1.5,2020-07-26,2225,T,67,6.0NRT,295.7,23,N
36.473,4.95,306.8,3.4,1.7,2020-07-26,2225,T,62,6.0NRT,295,34.1,N
36.449,2.048,318.3,2.2,1.4,2020-07-26,2225,T,96,6.0NRT,297.8,42.3,N
36.484,1.994,310.1,2.2,1.4,2020-07-26,2225,T,75,6.0NRT,299,20.3,N
36.504,1.775,317.2,2.1,1.4,2020-07-26,2225,T,94,6.0NRT,301,33.5,N
36.506,1.792,314.4,2.1,1.4,2020-07-26,2225,T,87,6.0NRT,300.7,26.6,N
36.504,1.771,311.7,2.1,1.4,2020-07-26,2225,T,80,6.0NRT,300.6,20,N
39.816,-7.888,318.1,1,1,2020-07-26,2230,T,96,6.0NRT,297.7,13.8,N
39.814,-7.9,311.4,1,1,2020-07-26,2230,T,80,6.0NRT,295.8,8.4,N
39.812,-7.912,314.9,1,1,2020-07-26,2230,T,90,6.0NRT,294.2,11.7,N
39.827,-7.879,310.3,1,1,2020-07-26,2230,T,80,6.0NRT,294.9,7.6,N
39.825,-7.89,350.5,1,1,2020-07-26,2230,T,100,6.0NRT,300.2,62,N
39.823,-7.902,314.7,1,1,2020-07-26,2230,T,90,6.0NRT,296.5,11.2,N
39.821,-7.914,306.8,1,1,2020-07-26,2230,T,63,6.0NRT,293.6,6,N
39.834,-7.893,327.8,1,1,2020-07-26,2230,T,100,6.0NRT,298.9,23.1,N
39.846,-7.872,322.8,1,1,2020-07-26,2230,T,100,6.0NRT,296,18.8,N
39.845,-7.883,368,1,1,2020-07-26,2230,T,100,6.0NRT,301.7,110.5,N
39.843,-7.895,363,1,1,2020-07-26,2230,T,100,6.0NRT,302.2,94.2,N
39.841,-7.907,333.5,1,1,2020-07-26,2230,T,100,6.0NRT,298.5,32.7,N
39.855,-7.874,307.2,1,1,2020-07-26,2230,T,71,6.0NRT,294.9,6.3,N
39.854,-7.885,341.5,1,1,2020-07-26,2230,T,100,6.0NRT,298,45.8,N
39.852,-7.897,331.8,1,1,2020-07-26,2230,T,100,6.0NRT,296.7,30.4,N
41.8,-7.149,335.8,1,1,2020-07-26,2230,T,100,6.0NRT,297.6,35.5,N
41.799,-7.16,309.9,1,1,2020-07-26,2230,T,79,6.0NRT,295.1,7.9,N
43.524,-5.738,303.8,1.1,1,2020-07-26,2230,T,57,6.0NRT,290.8,6.8,N
52.154,10.397,300.3,1.9,1.3,2020-07-27,0100,A,25,6.0NRT,282.4,18.1,N
48.278,14.339,313,1.1,1.1,2020-07-27,0100,A,86,6.0NRT,283.9,16.8,N
41.755,14.974,301.7,1,1,2020-07-27,0100,A,44,6.0NRT,289.1,5,N
41.753,14.986,329,1,1,2020-07-27,0100,A,100,6.0NRT,290.8,28.3,N
40.527,15.461,300.2,1,1,2020-07-27,0100,A,21,6.0NRT,289.5,4.5,N
42.732,-8.89,301.4,1,1,2020-07-27,0240,A,41,6.0NRT,288.2,5.9,N
42.731,-8.878,302.8,1,1,2020-07-27,0240,A,51,6.0NRT,288.4,6.6,N
39.856,-7.882,313.7,1.1,1,2020-07-27,0240,A,88,6.0NRT,294.2,12.5,N
39.854,-7.869,312.8,1.1,1,2020-07-27,0240,A,86,6.0NRT,294.6,11.4,N
39.847,-7.884,338,1.1,1,2020-07-27,0240,A,100,6.0NRT,296.8,43,N
39.845,-7.871,328.6,1.1,1,2020-07-27,0240,A,100,6.0NRT,296.3,28.3,N
39.842,-7.911,336.6,1.1,1,2020-07-27,0240,A,100,6.0NRT,295.2,41,N
39.839,-7.899,330.7,1.1,1,2020-07-27,0240,A,100,6.0NRT,296.8,31.3,N
39.832,-7.913,305.1,1.1,1,2020-07-27,0240,A,14,6.0NRT,293.1,5.9,N
39.83,-7.901,316.8,1.1,1,2020-07-27,0240,A,94,6.0NRT,294.7,14.8,N
39.828,-7.888,332.5,1.1,1,2020-07-27,0240,A,100,6.0NRT,296.5,33.2,N
39.826,-7.876,347.3,1.1,1,2020-07-27,0240,A,100,6.0NRT,299.1,61.3,N
40.056,31.801,328.6,1,1,2020-07-27,0850,T,41,6.0NRT,312.3,10.2,D
40.054,31.812,331.8,1,1,2020-07-27,0850,T,70,6.0NRT,312.5,13.9,D
34.872,25.691,322.1,1.4,1.2,2020-07-27,0850,T,75,6.0NRT,310.7,27.2,D
34.87,25.707,322,1.4,1.2,2020-07-27,0850,T,75,6.0NRT,310.6,27,D
51.889,29.343,312.3,1.5,1.2,2020-07-27,0845,T,29,6.0NRT,293.5,11.6,D
48.958,31.253,332.2,1.2,1.1,2020-07-27,0845,T,87,6.0NRT,294.9,32.8,D
45.988,28.852,334.5,1.3,1.1,2020-07-27,0845,T,84,6.0NRT,308.8,29.2,D
45.856,28.347,339,1.4,1.2,2020-07-27,0845,T,88,6.0NRT,306,44.9,D
37.428,14.259,328.1,2.2,1.4,2020-07-27,1030,T,64,6.0NRT,311.1,31.7,D
37.429,14.253,326.4,2.2,1.4,2020-07-27,1030,T,56,6.0NRT,310.9,26.6,D
37.379,14.238,324.9,2.2,1.4,2020-07-27,1030,T,52,6.0NRT,310,19.4,D
36.563,8.295,342,1.1,1,2020-07-27,1030,T,85,6.0NRT,307,39.8,D
36.453,8.131,337.1,1.1,1,2020-07-27,1030,T,78,6.0NRT,313.7,25,D
36.451,8.144,328.3,1.1,1,2020-07-27,1030,T,24,6.0NRT,312.7,10.7,D
36.707,6.461,329.3,1,1,2020-07-27,1030,T,64,6.0NRT,311.3,13.2,D
36.68,6.455,334.2,1,1,2020-07-27,1030,T,74,6.0NRT,315.3,17.9,D
36.693,6.127,331.7,1,1,2020-07-27,1030,T,68,6.0NRT,313.1,13.9,D
36.413,7.912,342.4,1.1,1,2020-07-27,1030,T,85,6.0NRT,311.7,37.4,D
36.683,5.936,359.7,1,1,2020-07-27,1030,T,99,6.0NRT,310.8,70.4,D
36.638,6.12,328.3,1,1,2020-07-27,1030,T,32,6.0NRT,313.7,10.1,D
36.614,5.971,327.1,1,1,2020-07-27,1030,T,45,6.0NRT,313.2,9.9,D
36.576,5.849,340.7,1,1,2020-07-27,1030,T,84,6.0NRT,318.6,24.6,D
36.575,5.861,332.2,1,1,2020-07-27,1030,T,61,6.0NRT,318.2,12.8,D
36.588,5.516,328,1,1,2020-07-27,1030,T,39,6.0NRT,313.4,11.8,D
36.684,4.694,327.4,1,1,2020-07-27,1030,T,30,6.0NRT,315.8,8.2,D
36.699,4.449,340.9,1,1,2020-07-27,1030,T,84,6.0NRT,314.7,29,D
36.54,5.265,330.9,1,1,2020-07-27,1030,T,64,6.0NRT,312.8,12.2,D
36.488,5.374,338.2,1,1,2020-07-27,1030,T,78,6.0NRT,316.8,20.7,D
36.503,4.941,344.1,1,1,2020-07-27,1030,T,86,6.0NRT,315.7,31.4,D
36.501,4.952,350,1,1,2020-07-27,1030,T,92,6.0NRT,317.9,43.4,D
36.475,4.94,336.1,1,1,2020-07-27,1030,T,64,6.0NRT,318.9,16,D
36.466,4.939,337,1,1,2020-07-27,1030,T,68,6.0NRT,318.4,17.4,D
36.527,4.356,369.3,1,1,2020-07-27,1030,T,100,6.0NRT,313.3,105.2,D
36.617,3.516,354.9,1.1,1.1,2020-07-27,1030,T,96,6.0NRT,320,63.2,D
36.511,4.196,334.3,1.1,1,2020-07-27,1030,T,71,6.0NRT,314.8,18.4,D
36.507,1.795,341.1,1.3,1.1,2020-07-27,1030,T,82,6.0NRT,314.9,41.7,D
36.401,2.354,377.3,1.2,1.1,2020-07-27,1030,T,100,6.0NRT,317.3,170.9,D
36.4,2.368,437.2,1.2,1.1,2020-07-27,1030,T,100,6.0NRT,327.5,737.3,D
36.396,1.405,334.8,1.4,1.2,2020-07-27,1030,T,69,6.0NRT,317.5,20.7,D
36.045,2.709,340.8,1.2,1.1,2020-07-27,1030,T,81,6.0NRT,321.7,23,D
36.043,2.702,334.1,1.2,1.1,2020-07-27,1030,T,60,6.0NRT,320.8,10.7,D
36.042,2.716,337.1,1.2,1.1,2020-07-27,1030,T,74,6.0NRT,321.2,17.1,D
35.897,1.442,331.5,1.4,1.2,2020-07-27,1030,T,50,6.0NRT,317.1,11.2,D
35.378,1.277,333.6,1.4,1.2,2020-07-27,1030,T,62,6.0NRT,318.7,16.9,D
35.368,1.275,373.8,1.4,1.2,2020-07-27,1030,T,100,6.0NRT,315.5,167.4,D
48.23,16.988,315.8,1.6,1.2,2020-07-27,1025,T,51,6.0NRT,298.5,13,D
48.438,13.332,310.7,1.1,1.1,2020-07-27,1025,T,62,6.0NRT,295.5,7.6,D
48.429,13.328,307,1.1,1.1,2020-07-27,1025,T,19,6.0NRT,295,4.3,D
48.225,13.031,311.1,1.1,1.1,2020-07-27,1025,T,46,6.0NRT,298.5,8.2,D
48.134,11.701,315.2,1,1,2020-07-27,1025,T,59,6.0NRT,297.4,6.7,D
48.085,9.803,316.7,1,1,2020-07-27,1025,T,51,6.0NRT,300.7,7.6,D
47.771,7.432,319,1.1,1,2020-07-27,1025,T,52,6.0NRT,305,9.8,D
45.974,12.616,337.8,1.2,1.1,2020-07-27,1025,T,89,6.0NRT,300.4,38.4,D
45.971,12.631,332.3,1.2,1.1,2020-07-27,1025,T,86,6.0NRT,300.2,28.2,D
45.554,13.744,318.5,1.3,1.1,2020-07-27,1025,T,0,6.0NRT,300,10.7,D
46.138,9.606,316,1,1,2020-07-27,1025,T,23,6.0NRT,302.2,8.3,D
45.866,11.025,317.6,1.1,1,2020-07-27,1025,T,31,6.0NRT,301.6,9.7,D
45.593,11.381,318.4,1.1,1,2020-07-27,1025,T,58,6.0NRT,302.5,8.6,D
45.443,11.749,318.1,1.1,1.1,2020-07-27,1025,T,59,6.0NRT,302.2,7.9,D
45.504,11.359,320.9,1.1,1,2020-07-27,1025,T,38,6.0NRT,304.4,10,D
45.416,11.152,318.8,1.1,1,2020-07-27,1025,T,57,6.0NRT,300.8,9.1,D
45.403,11.233,317.9,1.1,1,2020-07-27,1025,T,37,6.0NRT,299.9,7.7,D
45.4,11.246,321.6,1.1,1,2020-07-27,1025,T,49,6.0NRT,299.9,10.9,D
45.79,8.701,313.3,1,1,2020-07-27,1025,T,46,6.0NRT,298.1,6,D
45.416,11.096,322.5,1.1,1,2020-07-27,1025,T,72,6.0NRT,302.5,12.7,D
45.437,10.741,317.7,1,1,2020-07-27,1025,T,62,6.0NRT,300.9,7.2,D
45.457,10.454,323.8,1,1,2020-07-27,1025,T,73,6.0NRT,299.7,14,D
45.573,9.356,320.5,1,1,2020-07-27,1025,T,54,6.0NRT,302.2,7.4,D
45.399,10.463,318.2,1,1,2020-07-27,1025,T,40,6.0NRT,302.1,7.7,D
45.422,9.061,322.6,1,1,2020-07-27,1025,T,39,6.0NRT,302.2,11.2,D
45.42,9.074,323.5,1,1,2020-07-27,1025,T,55,6.0NRT,301.8,11.5,D
44.985,10.435,318,1,1,2020-07-27,1025,T,52,6.0NRT,302.4,7.3,D
44.797,10.566,316,1.1,1,2020-07-27,1025,T,34,6.0NRT,300.6,5.5,D
44.794,10.579,316.4,1.1,1,2020-07-27,1025,T,43,6.0NRT,300.6,6.2,D
44.511,11.838,317.8,1.1,1.1,2020-07-27,1025,T,49,6.0NRT,302.1,7.5,D
44.713,10.553,322.2,1.1,1,2020-07-27,1025,T,67,6.0NRT,302.6,9.2,D
44.498,11.237,325.8,1.1,1,2020-07-27,1025,T,73,6.0NRT,303.9,13.1,D
44.496,11.251,328,1.1,1,2020-07-27,1025,T,78,6.0NRT,304.1,16,D
44.242,11.999,321.8,1.2,1.1,2020-07-27,1025,T,71,6.0NRT,304.5,10.2,D
43.85,10.599,327,1.1,1,2020-07-27,1025,T,59,6.0NRT,303.1,17.7,D
41.015,15.945,328.9,2.2,1.4,2020-07-27,1025,T,79,6.0NRT,308.1,37.9,D
41.016,15.94,327.2,2.2,1.4,2020-07-27,1025,T,76,6.0NRT,308.8,33.9,D
40.987,15.767,326.9,2.1,1.4,2020-07-27,1025,T,76,6.0NRT,310.2,31,D
40.982,15.792,325.8,2.2,1.4,2020-07-27,1025,T,74,6.0NRT,309.1,27.4,D
40.982,15.785,328.5,2.2,1.4,2020-07-27,1025,T,73,6.0NRT,309.4,35.3,D
40.968,-1.979,348.1,2.5,1.5,2020-07-27,1025,T,93,6.0NRT,307.9,171.8,D
40.966,-1.949,328.8,2.5,1.5,2020-07-27,1025,T,74,6.0NRT,308.9,49.8,D
39.52,9.055,336.9,1.1,1,2020-07-27,1025,T,81,6.0NRT,316.2,17.6,D
39.518,9.067,334.1,1.1,1,2020-07-27,1025,T,77,6.0NRT,316.4,13.3,D
39.007,31.982,337.9,2,1.4,2020-07-27,1030,A,81,6.0NRT,313.8,56.2,D
38.582,27.076,323.7,4,1.9,2020-07-27,1030,A,60,6.0NRT,306,87.8,D
38.586,27.07,322.3,4,1.9,2020-07-27,1030,A,57,6.0NRT,305.9,77.3,D
45.985,28.864,374.8,2,1.4,2020-07-27,1030,A,75,6.0NRT,298.6,328.1,D
48.922,34.948,328.4,1,1,2020-07-27,1030,A,71,6.0NRT,295.3,22.1,D
48.185,29.063,319.4,1.7,1.3,2020-07-27,1030,A,68,6.0NRT,300.8,20.1,D
48.182,29.059,318.8,1.7,1.3,2020-07-27,1030,A,42,6.0NRT,300.9,18.4,D
48.701,31.554,317.8,1.3,1.1,2020-07-27,1030,A,72,6.0NRT,282.8,18.1,D
48.698,31.537,323.4,1.3,1.1,2020-07-27,1030,A,78,6.0NRT,284.5,26.3,D
49.218,28.052,327.8,1.7,1.3,2020-07-27,1030,A,82,6.0NRT,298.9,47.1,D
49.214,28.047,316.1,1.7,1.3,2020-07-27,1030,A,70,6.0NRT,296.5,21.5,D
49.225,28.041,325.6,1.7,1.3,2020-07-27,1030,A,81,6.0NRT,298.9,42.2,D
43.316,-6.242,313.5,2.6,1.6,2020-07-27,1205,T,60,6.0NRT,297.5,30.5,D
43.317,-6.211,309.6,2.6,1.6,2020-07-27,1205,T,31,6.0NRT,297.5,20.3,D
37.665,-5.015,324.2,4.5,2,2020-07-27,1205,T,67,6.0NRT,305.9,65.1,D
77.723,18.279,300.1,1,1,2020-07-27,1155,T,0,6.0NRT,289.3,6.6,D
59.625,31.888,309.5,1,1,2020-07-27,1035,A,48,6.0NRT,295.8,6.1,D
59.922,32.298,303.4,1,1,2020-07-27,1035,A,16,6.0NRT,291.5,2.7,D
41.708,15.058,331.9,1,1,2020-07-27,1210,A,79,6.0NRT,317,9.7,D
41.861,15.241,333.9,1,1,2020-07-27,1210,A,82,6.0NRT,313.8,14.9,D
41.507,12.62,328.1,1,1,2020-07-27,1210,A,37,6.0NRT,311.7,12.1,D
42.474,19.239,324.8,1.5,1.2,2020-07-27,1210,A,64,6.0NRT,309.6,11.5,D
42.472,19.221,324,1.5,1.2,2020-07-27,1210,A,61,6.0NRT,308.4,10.6,D
41.837,12.89,340.3,1,1,2020-07-27,1210,A,88,6.0NRT,310,31.1,D
42.71,11.835,332.3,1.1,1,2020-07-27,1210,A,81,6.0NRT,311,17.4,D
44.17,12.274,322.8,1,1,2020-07-27,1210,A,73,6.0NRT,305.7,5.8,D
44.491,11.24,324,1,1,2020-07-27,1210,A,50,6.0NRT,306.6,8.7,D
44.798,10.57,320.4,1.1,1,2020-07-27,1210,A,29,6.0NRT,302.7,7.2,D
45.028,11.579,319.1,1,1,2020-07-27,1210,A,61,6.0NRT,302.6,7.9,D
45.209,11.91,323.4,1,1,2020-07-27,1210,A,63,6.0NRT,303.8,10.3,D
45.207,11.898,333.8,1,1,2020-07-27,1210,A,83,6.0NRT,304.8,23.1,D
45.402,11.24,325.7,1,1,2020-07-27,1210,A,73,6.0NRT,303.5,13.8,D
45.415,11.085,321.7,1,1,2020-07-27,1210,A,51,6.0NRT,305.1,9.8,D
45.856,12.271,318.9,1,1,2020-07-27,1210,A,51,6.0NRT,302.9,6.5,D
45.397,9.251,321,1.2,1.1,2020-07-27,1210,A,47,6.0NRT,304.2,11.5,D
45.439,8.782,315.2,1.2,1.1,2020-07-27,1210,A,54,6.0NRT,300,9.2,D
48.275,14.331,328.2,1.1,1,2020-07-27,1210,A,23,6.0NRT,310,17,D
48.071,11.507,319.1,1,1,2020-07-27,1210,A,51,6.0NRT,299.7,9.7,D
48.145,11.574,326.1,1,1,2020-07-27,1210,A,79,6.0NRT,303.3,12.2,D
48.143,11.561,322.3,1,1,2020-07-27,1210,A,72,6.0NRT,304.5,7.5,D
48.005,9.66,309.8,1.1,1,2020-07-27,1210,A,32,6.0NRT,296.1,4.2,D
48.878,8.278,321.6,1.1,1.1,2020-07-27,1210,A,60,6.0NRT,306.3,9.8,D
48.997,4.717,393.5,1.5,1.2,2020-07-27,1210,A,100,6.0NRT,309.3,382.4,D
48.992,4.697,345.9,1.5,1.2,2020-07-27,1210,A,93,6.0NRT,305.5,81.9,D
35.308,25.684,331.9,2.9,1.6,2020-07-27,1205,A,73,6.0NRT,305.6,101.1,D
35.306,25.651,324,2.9,1.6,2020-07-27,1205,A,77,6.0NRT,305.2,54.1,D
35.436,9.006,340.7,1.9,1.4,2020-07-27,1205,A,82,6.0NRT,312.7,69.3,D
35.44,8.998,344.9,1.9,1.4,2020-07-27,1205,A,87,6.0NRT,312.3,91.1,D
36.764,15.058,336.7,1,1,2020-07-27,1205,A,88,6.0NRT,313.6,17.9,D
36.762,15.047,341.3,1,1,2020-07-27,1205,A,91,6.0NRT,313,24.6,D
37.31,14.516,335.8,1,1,2020-07-27,1205,A,76,6.0NRT,317.1,15.7,D
37.402,14.755,332.6,1,1,2020-07-27,1205,A,68,6.0NRT,313.1,11.2,D
37.427,14.252,332.9,1,1,2020-07-27,1205,A,62,6.0NRT,318.1,10.3,D
37.362,13.778,328.7,1,1,2020-07-27,1205,A,50,6.0NRT,312.7,9.1,D
36.402,8.306,331.4,2,1.4,2020-07-27,1205,A,59,6.0NRT,314.4,40.2,D
36.445,8.121,329.9,2.1,1.4,2020-07-27,1205,A,45,6.0NRT,310.2,37.9,D
36.428,7.98,332.1,2.1,1.4,2020-07-27,1205,A,62,6.0NRT,310,48.6,D
36.419,7.936,338.1,2.1,1.4,2020-07-27,1205,A,78,6.0NRT,309.2,80.4,D
36.419,7.932,335.3,2.1,1.4,2020-07-27,1205,A,73,6.0NRT,309,64.1,D
36.375,7.36,329.6,2.3,1.5,2020-07-27,1205,A,45,6.0NRT,310.4,33.8,D
36.531,7.966,335.6,2.1,1.4,2020-07-27,1205,A,73,6.0NRT,307.9,69.5,D
36.532,7.959,332.2,2.1,1.4,2020-07-27,1205,A,66,6.0NRT,307.5,57.7,D
36.607,8.001,332.9,2.1,1.4,2020-07-27,1205,A,68,6.0NRT,311.8,53.8,D
38.059,15.662,326,1,1,2020-07-27,1205,A,54,6.0NRT,311.6,7.2,D
37.698,12.927,339.6,1.1,1,2020-07-27,1205,A,85,6.0NRT,314.5,26.1,D
36.658,7.237,327.4,2.3,1.5,2020-07-27,1205,A,32,6.0NRT,312.2,29.1,D
37.78,12.926,330.6,1.1,1,2020-07-27,1205,A,69,6.0NRT,313.5,15.8,D
36.693,7.219,331,2.3,1.5,2020-07-27,1205,A,65,6.0NRT,312.1,42.8,D
37.854,13.084,331.4,1.1,1,2020-07-27,1205,A,74,6.0NRT,316.8,9.5,D
37.902,12.661,350.1,1.1,1.1,2020-07-27,1205,A,93,6.0NRT,316.9,47.8,D
37.9,12.648,345.8,1.1,1.1,2020-07-27,1205,A,90,6.0NRT,315.9,38.2,D
36.718,6.553,326.4,2.5,1.5,2020-07-27,1205,A,50,6.0NRT,310,37.9,D
36.586,5.512,324.2,3,1.6,2020-07-27,1205,A,39,6.0NRT,308.4,46.8,D
36.503,4.965,326.6,3.2,1.7,2020-07-27,1205,A,57,6.0NRT,310.5,53.9,D
36.494,4.927,333.3,3.2,1.7,2020-07-27,1205,A,76,6.0NRT,312.3,98.1,D
36.5,4.96,327.7,3.2,1.7,2020-07-27,1205,A,65,6.0NRT,310.6,61.1,D
36.491,4.924,328.6,3.2,1.7,2020-07-27,1205,A,68,6.0NRT,311.8,63.6,D
36.043,2.743,338.3,4.5,2,2020-07-27,1205,A,83,6.0NRT,316.2,193.1,D
36.03,2.691,377.8,4.6,2,2020-07-27,1205,A,100,6.0NRT,319.6,1129,D
36.012,2.688,332.3,4.6,2,2020-07-27,1205,A,75,6.0NRT,314,117.9,D
36.044,2.735,347.5,4.5,2,2020-07-27,1205,A,92,6.0NRT,316.7,335.9,D
36.03,2.683,368.6,4.6,2,2020-07-27,1205,A,100,6.0NRT,318.8,828.5,D
39.026,16.908,330.9,1.1,1,2020-07-27,1205,A,79,6.0NRT,317.5,9.9,D
36.407,2.394,324.7,4.6,2,2020-07-27,1205,A,63,6.0NRT,310.7,86.3,D
36.394,2.346,357.5,4.7,2,2020-07-27,1205,A,98,6.0NRT,311,622.9,D
36.406,2.391,326.5,4.6,2,2020-07-27,1205,A,67,6.0NRT,310.6,104.8,D
36.393,2.343,357.1,4.7,2,2020-07-27,1205,A,98,6.0NRT,310.9,611.9,D
39.498,16.151,324.2,1,1,2020-07-27,1205,A,49,6.0NRT,309.2,6.3,D
39.508,16.161,323.6,1,1,2020-07-27,1205,A,44,6.0NRT,307.5,5.3,D
